,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
33,닥터 파인의 하루,김용회,판타지 드라마,"세상에 존재하지만 어느 누구도 기억하지는 못하는 존재.

'이조은'은 죽음을 맞이한 사람의 몸에서 나오는 작은 빛을 수거하여
에어트랙을 통해 우주 어딘가로 보내는 영혼수거원이다.
그의 담당 구역은 동부-가-3 지역.

어느 날 지역의 경계에서 옆 지역 담당의 여인 '연화'를 만나고,
세상에서 서로만 기억하는 두 사람은 연인으로 발전한다.

한편, 죽음을 앞둔 일부 주변 사람이 그들을 기억하자, 
남은 시간동안 감정적 관계를 나누고 지내며
이전과는 다른 일상의 이야기가 펼쳐진다.

조은과 연화의 사랑은 불멸의 존재인 둘의 생애처럼 영원할 것인가.
조은을 기억하는 주변 사람들은 어떤 죽음을 맞이하게 될까",https://webtoon.kakao.com/content/닥터-파인의-하루/1827,https://kr-a.kakaopagecdn.com/P/C/1827/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['기억', '세상', '존재', '죽음', '트랙']"
34,악한 기사,"글가애, 김랄라",로맨스 판타지,"니제르 디에스.

몬트 왕국의 왕비로서 사랑하는 왕과 영원히 행복할 줄 알았다.
하지만 왕은 그녀를 배신하고 참수형을 내리고 만다.

죽음 후, 다시 눈을 뜬 곳은 마녀 사냥터였다. 
사람들은 그녀를 마녀라 부르며 죽이려 하고,
필사적으로 도망치며 니제르는 왕을 향한 복수를 다짐한다.

우연히 도착한 곳은 이웃 나라인 이그니스 제국이었다.
그곳에서 신비로운 하얀 늑대를 만나게 되고……!
늑대의 정체는 바로 이그니스 제국의 황제인 녹스였던 것!

첫눈에 니제르에게 반한 녹스는 정체를 숨긴 채
인간과 늑대를 넘나들며 그녀를 항상 곁에서 지켜준다.

한편, 이그니스 제국과 몬트 왕국의 전쟁이 머지 않았음을
알게 된 니제르는 제국의 기사단에 입단하기로 하고……, 
하지만 기사단엔 오직 남자들만 들어갈 수 있을 뿐인데……!

니제르, 남장 기사가 되기로 다짐하다?!
과연, 니제르는 복수에 성공할 수 있을까?",https://webtoon.kakao.com/content/악한-기사/2152,https://kr-a.kakaopagecdn.com/P/C/2152/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['니제르', '제국', '몬트', '왕국', '다짐']"
35,아비무쌍,"해민, 우각",액션/무협,"무협웹툰? 육아웹툰?
하늘의 뜻을 아니 아비는 무쌍이다!

고아로 떠돌다가 운 좋게 만난 스승에게 
무공을 배워 칼 밥을 먹으면서 이름을 날리던 노가장.

행복한 결혼 생활의 기쁨도 잠시 노가장은
난산으로 하루아침에 아내와 사별하게 되고, 

홀아버지로서 어미를 떠나보낸 세쌍둥이를 키우기 위해서
천하 삼대 문파 중 하나인 천룡회의 
갑급 무사로서 들어가 문지기 생활을 시작하며
아이들을 더욱 잘 키우기 위해 출장 임무들을 떠맡게 된다.

하지만, 그 임무들은 갈수록 위험해져서 갔고, 
그 속에서 노가장의 활약은 아름아름 알려져 나가게 된다.

그 와중에 너무나도 잘 큰 세쌍둥이의 재능을 
사방에서 눈독을 들이는데….",https://webtoon.kakao.com/content/아비무쌍/1395,https://kr-a.kakaopagecdn.com/P/C/1395/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['쌍둥이', '임무', '기쁨', '천룡회', '무공']"
36,강호표사,OZi,액션/무협,"정(正)과 사(邪)의 협객과 악당들이 힘을 겨루는 곳,
'강호무림'(江湖武林)!

조정의 부정부패와 무림인들의 패권 다툼 가운데
백성들의 안전이 위협받는다.

이에, 귀중품을 안전히 운반해 주고,
신변을 경호하거나 재물을 지키는 등의 일을
업으로 삼는 이들이 생겨났으니,
병장기(金)를 들고 재물(票)을 지킨다 하여
그들을 '표사'(鏢師)라 불렀다.

'강호제일협'으로 친송받던 '노공수'로부터
힘을 물려받은 '무영'이 강호의 정의를
바로 세울 협객이 되기를 바라지만,
무영은 언제나 돈 되는 의뢰만 밝히는
속물근성 가득한 표사인데...

그는 과연 강호무림의 사건들을 헤쳐나가며
사부의 바람대로 '강호제일협'으로 거듭날 수 있을 것인가? ",https://webtoon.kakao.com/content/강호표사/1931,https://kr-a.kakaopagecdn.com/P/C/1931/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['협객', '무림', '강호', '무영', '가득']"
37,하드오피스,타큐,공포/스릴러,"늦은 취업으로 어렵게 회사에 입사한 김가영.

회사 내 왕따를 당하던 강마리아를 도와주다
오히려 사내 왕따가 되며 팀 내에서 철저하게 고립이 된다.

불합리한 업무적 대립과 심리적 압박감을 이기지 못한
가영의 자아는 바닥까지 추락하고,

결국 사내 왕따 주동자인 채나연에게 살인충동을 느끼게 되며
채나연의 집을 찾아가게 되지만
채나연이 살해당하는 장면을 목격하고 기억을 잃게 되는데….
 
다음날 채나연은 살해된 채 발견된다.

가영은 본능적으로 채나연을 죽인 사람이
우리 팀 사람이라는 것을 확신한다.

자신이 목격 한 것을 알고 있는 범인을 먼저 찾기 위해
같은 팀 사람 모두를 의심하며
죽은 채나연과의 관계를 조사하게 되는데.",https://webtoon.kakao.com/content/하드오피스/2623,https://kr-a.kakaopagecdn.com/P/C/2623/sharing/2x/da4953cd-6349-403c-aedb-9faee4e20084.jpg,카카오웹툰,"['목격', '사내', '장면', '기억', '대립']"
38,교수님을 빚는 중,서아,로맨스,"“이 분을 제가 가르쳐야 한다구요?”

재능의 벽 앞에 가수의 꿈을 포기한 도경.
보컬 트레이너로 일하는 그녀 앞에 나타난
매력적인 목소리의 수강생.
‘교수님이 여길 왜…?!’

심각한 무대공포증을 앓고 있는 희원은
오로지 도경 만이 자신의 병을 고쳐줄 수 있다고 확신한다.

그리고 도경에게 첫눈에 반한 희원은
교수와 제자 관계로 모든 것이 조심스럽기만 하다.

그러던 중, 갑자기 나타난 도경의 제자.
아이돌 메인 보컬로 되어 돌아온 서호는
오래 짝사랑했던 도경에게 연하의 귀여움으로 직진하는데...

혼자 애만 타는 희원이는 과연 어떤 선택을 하게 될까!?",https://webtoon.kakao.com/content/교수님을-빚는-중/1760,https://kr-a.kakaopagecdn.com/P/C/1760/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['도경', '보컬', '희원', '목소리', '트레이너']"
39,사랑하면 디져~트,참치캔,로맨스,"짝사랑에게 직접 구운 과자와 함께
고백하고 싶다는 로망이 있는 베이킹 똥손 시현.
드디어 인생 처음으로 단 하나의 쿠키를 만들어냈다.

어, 그런데 이걸론 고백 못 하겠다. 왜냐? 살아 움직이니까!

시현이 만든 쿠키인간(?) 진저는
시현의 고백을 돕겠다고 나서지만 하는 짓이 영 못 미덥다.
인간으로 변신해 말썽이나 피우지 않으면 다행. 제발 가만히 있어줘!

짝사랑의 고비는 진저뿐만이 아니다.
결정적으로 짝사랑 상대인 하성이 과자를 싫어한다...

엉망진창 험난한 세 사람의 사랑 이야기.
사랑하면서 무사히 살아남아라!",https://webtoon.kakao.com/content/사랑하면-디져트/2145,https://kr-a.kakaopagecdn.com/P/C/2145/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['짝사랑', '과자', '쿠키', '인간', '고백']"
40,사랑하는 존재,향유 크리에이티브,로맨스,"육상 유망주였으나 급성 심장병으로 모든 것을 잃은 소유.
시한부를 선고받지만 기적적으로 심장을 기증받아 살아난다.

쌓아왔던 것을 모두 잃어버리고 
또래보다 1년 늦게 고등학교로 복귀하지만
친구 관계도 꿈을 찾기도 쉽지는 않다.

그러다 2학년 새 학기, 교실에서 어떤 남자애를 보는 순간 
갑자기 심장이 뛰고, 눈물이 날 것 같은데...

그날 밤 꿈에 만난 아저씨는
자신이 바로 이식받은 심장의 주인이자 
오늘 처음 본 남자애의 아빠라고 소개하는 것이 아닌가?

아저씨의 아들인 재하는 가족을 모두 잃고 이 세상에 혼자라고...

소유는 아저씨의 부탁에 재하에게 응원의 메시지를  건네고,
행동 하나하나로 텅 빈 소유의 삶에 소중한 사람들이 생겨난다.

삶의 이유, 관계, 꿈.
소유는 느리지만 하나둘씩 살아가는 방법을 배워나간다.",https://webtoon.kakao.com/content/사랑하는-존재/1998,https://kr-a.kakaopagecdn.com/P/C/1998/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['소유', '심장', '아저씨', '갑자기', '학년']"
41,말하지 말까,"황승욱, 모모, 진주",로맨스,첫사랑의 향기를 다시 기억하고 싶은 ‘한마리'와 향기 나는 남자 ‘길은수'가 서로 필요로 하는 이야기.,https://webtoon.kakao.com/content/말하지-말까/1875,https://kr-a.kakaopagecdn.com/P/C/1875/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['남자', '로맨스', '이야기', '기억', '마리']"
42,네 곁에도 어쩌면,윤지운,드라마,"“죽은 사람, 지금 네 주변에 있어.”

평범한 여고생 미율의 운명에 예정되어 있던 버스 사고. 
그 사고를 예견한 같은 학교 학생 박하영의 도움으로 미율은 가까스로 버스 사고를 피하게 된다. 하지만 그에 대한 대가인지 ‘누군가’의 투신을 목격하게 되고 이후, 미율은 투신했던 귀신 때문에 악몽에 시달린다. 결국 자신에게 버스 사고를 피할 수 있게 도와준 하영에게 다시 도움을 청하게 되고 ‘귀신’의 진실을 알게 된 미율은 귀신보다 더 무서운 사람들의 냉혹함에 씁쓸해진다. 
“내가 신내림 받은 무당이야.”
하영의 뜻밖의 고백! 그리고 귀신을 볼 수 있게 된 미율의 앞날은?!",https://webtoon.kakao.com/content/네-곁에도-어쩌면/2544,https://kr-a.kakaopagecdn.com/P/C/2544/sharing/2x/ef658698-0cd1-4cd8-9f74-e11377d13c69.jpg,카카오웹툰,"['사고', '버스', '주변', '드라마', '박하']"
43,사장님의 특별지시,"박한나, 지나",로맨스,"화장품업계 신흥강자 G 코스메틱 사장 최정우.
뛰어난 업무 처리 능력과 미모를 가진 그녀의 비서, 신수현.

어느 날, 난데없이 사장의 특별한 지시가 떨어졌다.
“신 비서, 나랑 결혼해줘.”

복사해줘, 자료 정리해줘, 일정 체크해줘, 처럼 여상하게 내려온 상사의 지시.

밤마다 사장에게 보내지 못한 사직레터를 새로 쓰고 또 쓰며 모으던
우리의 조신남 수현은 이제 사표를 낼 때가 되었다고 생각하지만…
이 결혼, 조건이 너무 끝내주잖아?!!

두 사람의 오피스&신혼살이 예측불허 연애담!
",https://webtoon.kakao.com/content/사장님의-특별지시/2592,https://kr-a.kakaopagecdn.com/P/C/2592/sharing/2x/b08b1a9e-09d2-4732-97da-ee1bf96d4f80.jpg,카카오웹툰,"['비서', '지시', '사장', '레터', '사직']"
44,아싸가 알아버렸다,곰브,드라마,"학교 최고 인싸' 윤정의 비밀을 쥔 
'존재감 제로! 극한의 아싸' 두봉.

물과 기름처럼 엮일 리 없는 둘의 학교 적응기!",https://webtoon.kakao.com/content/아싸가-알아버렸다/1847,https://kr-a.kakaopagecdn.com/P/C/1847/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['윤정', '극한', '기름', '드라마', '비밀']"
45,연습생 고영신,정현수,로맨스,"""내가 너, 예전에 좋아했었다?""
 
아이돌 연습생 '고영신' 앞에
비주얼+실력 천재 연습생이 나타났다!
 
그런데 그는 다름 아닌
초딩 때 건방진 뚱보, '남도영'?! 
 
아르바이트 하랴, 밤낮으로 연습하랴
몸이 두 개여도 모자란 영신의 팍팍한 일상 속에
자꾸만 스며드는 도영. 
 
하지만 영신은 데뷔를 위해선
그 무엇에도 흔들리지 않겠다고 결심하는데...!
 
파란만장 아이돌 지망생의 고군분투기
<연습생 고영신>",https://webtoon.kakao.com/content/연습생-고영신/2479,https://kr-a.kakaopagecdn.com/P/C/2479/sharing/2x/305cbb46-8728-49db-80a4-1d0640f402a1.jpg,카카오웹툰,"['연습생', '결심', '지망', '투기', '파란만장']"
46,롱리브더킹,버드나무숲,드라마,"한 여인을 위해 불가능에 도전하는 남자가 있다. 의리와 사랑을 빼고는 아무것도 없다고 말하는 남자 장세출! 사랑하는 여인 강소현을 위해, 목숨보다 더 소중한 친구 정춘택을 위해, 목포 건달 장세출은 대통령이라는 꿈에 도전한다.",https://webtoon.kakao.com/content/롱리브더킹/2302,https://kr-a.kakaopagecdn.com/P/C/2302/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['여인', '도전', '남자', '목숨', '건달']"
47,악마의 편집,건초,공포/스릴러,"'설이'의 인터넷 방송을 보는 게 
유일한 삶의 행복인 '백희수'. 

우연히 그녀가 참가하는 '호러 특집'의 
편집자로 일하게 된다. 

하지만 의도치 않게 호러 특집의 또 다른 참가자 '정우현'이 
저지른 끔찍한 살인사건에 휘말리게 되는데...

희수는 우현으로부터 설이와 그녀의 방송을 지켜내기로 
결심하지만, 호러 특집의 마지막 참가자 '한묘은'에 의해 
사건은 예상치 못한 방향으로 흘러가기 시작한다. 

점점 밝혀지는 살인사건의 또 다른 진실!
희수는 과연 끝까지 설이를 지켜낼 수 있을까?",https://webtoon.kakao.com/content/악마의-편집/2021,https://kr-a.kakaopagecdn.com/P/C/2021/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['특집', '호러', '방송', '희수', '사건']"
48,엑스텐,"도안나, 안재진",액션/무협,"14살, 중등부 신기록을 세우게 된 날 부모님을 잃었다. 오빈우는 주변에 불행이 연달아 일어나기 시작하면서 양궁을 그만두게 된다.

그 후, 그의 인생은 달라졌다.
어딘가 공허해 버린 삶이지만 그래도 그 삶에 만족하며… 만족하기 위해 애써 양궁을 잊고 지낸지 3년.

신라고등학교에 입학한 빈우는 신라고 양궁부원들을 만나면서, 어느새 양궁을 좋아하는 자신을 발견하게 되는데…!

본격 학원 양궁스포츠 <엑스텐>",https://webtoon.kakao.com/content/엑스텐/2599,https://kr-a.kakaopagecdn.com/P/C/2599/sharing/2x/be7c029e-bfb4-4b1f-9681-1b25b9240b95.jpg,카카오웹툰,"['양궁', '발견', '부원', '엑스', '고등학교']"
49,천인의 신부,"문솔, 희명",로맨스 판타지,"채나라의 적통 공주인 ‘채연’은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 ‘고 귀비’에게 목숨을 위협당하며 궁에서 살아왔다.
 자신, 그리고 사랑해 마지않는 동생 ‘성종’의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데… 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. ‘네 남편이 될 자’라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데…!",https://webtoon.kakao.com/content/천인의-신부/2423,https://kr-a.kakaopagecdn.com/P/C/2423/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['귀비', '병사', '사당', '남자', '신부']"
50,환상의 아이들,김다,판타지 드라마,"귀신이라면 지긋지긋한 태경, 저주받은 학교에서 귀신보다 위험한 놈과 엮였다",https://webtoon.kakao.com/content/환상의-아이들/2144,https://kr-a.kakaopagecdn.com/P/C/2144/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['귀신', '드라마', '라면', '저주', '엮였다']"
